prime,variance,Sp^2,Fp^2,Mp^2,-2SF,2MF,-2MS,half
194911,66.49364863227096,67771.5833329058,74315.68759097515,199.4179272062959,-141821.3593480424,-6810.015580800934,6411.179726388342,False
184727,63.446660061946034,89922.91666621555,87346.04594459201,21.55578420235207,-177183.96016654326,2491.8685426155757,-2534.9801110202798,False
129553,47.38810272800789,10796.083332690096,10748.695585029214,9.759451731047618e-32,-21497.390814991297,7.298754013691341e-30,-0.0,False
115001,42.99664354654618,9583.416665942035,9540.420413696556,5.914082158858721e-32,-19080.840436092043,-1.66459775885926e-30,-0.0,False
102931,39.06051225961867,15138.583332523729,14419.104352307513,18.619682114768974,-29500.00749045686,661.7992165512347,-699.0385807807728,False
166357,58.323543667938495,13863.083332832402,13804.760077700612,6.569125986999789e-31,-27609.519866865074,-1.1769037855967244e-29,-0.0,False
149911,53.29539458496444,45981.583332777445,47642.26814940933,21.386663158644318,-93549.16942444317,-1735.3665586325305,1692.593232315242,False
147811,52.92018717735001,21342.58333276955,20496.16640487302,18.253140901423155,-41767.5764095638,775.2439177914475,-811.7501995942938,False
152083,54.06756098798134,15698.583332785387,14820.9361469391,65.29782419240368,-30400.154094544112,758.2821118995214,-888.8777602843287,False
180539,62.4315119316086,36069.916666205085,34958.18238673912,13.429249866295534,-70952.2382911463,1035.8737872312774,-1062.7322869638685,False
156119,55.115628331557225,386330.91666613286,314791.6205678616,3794.957011468425,-697272.4645941945,67689.22376379403,-75279.1377867309,False
176537,61.46717155692982,14711.416666194622,14649.949768423583,1.52880236587801e-32,-29299.89926306127,-8.153612618016052e-32,0.0,False
182627,63.15354916217212,24627.916666210363,24171.713194519427,4.1928480848213185,-48732.283463482796,388.85734092520084,-397.24303709484343,False
115163,43.05721110506085,19005.916665943056,18724.83724859543,1.5246811151318724,-37686.17202231829,236.49791587805277,-239.54727810831653,False
174613,60.79727357197798,14551.083332856088,14490.286336086763,9.793871484272633e-33,-28980.572395370873,-1.6494941447196014e-32,-0.0,False
129341,47.310558191181975,10778.416666022375,10731.106463480302,2.219614348140657e-31,-21462.212571311495,2.7562972203776517e-30,0.0,False
125339,46.18014499625822,24133.9166660018,23515.89839717787,6.100024181132853,-47597.53489400228,565.7384639918691,-577.9385123541349,False
127331,46.57534829191925,30491.916666012203,27778.086018969396,96.0172687333216,-58127.41006795636,2571.238391280835,-2763.2729287474785,False
111127,41.85715698561802,29709.58333258344,29710.71438893949,0.022568488658932205,-59378.41799604866,-43.01037988767529,42.965242910357425,False
107033,40.315138818054315,8919.416665888091,8879.101944386959,8.036554042469044e-31,-17758.203471456996,-3.991615467539127e-30,-0.0,False
162109,57.23029105546655,13509.083332819277,13451.8533358047,7.995147658043591e-33,-26903.706377568513,-9.631801413925457e-31,-0.0,False
188891,64.87682301325846,85965.9166662255,73641.92945886044,587.5260770231085,-158955.44322504956,11671.5845667376,-12846.636720783816,False
166301,58.30391067275328,13858.416666165567,13800.113044126128,2.604295590274809e-31,-27600.225799618944,-7.211788136927107e-30,-0.0,False
121369,44.71745388826999,10114.083332646722,10069.36625502158,6.02292434869535e-32,-20138.73213378003,5.6495949921197305e-30,0.0,False
190823,65.54038573713501,258950.91666622995,220513.3837734248,1647.3508010364746,-477751.40925288113,36724.64196281398,-40019.34356488693,False
151871,53.99219299085637,127576.91666611796,132019.73087408763,43.149334092844754,-259499.50601312192,-4539.955423385314,4453.656755199624,False
133597,48.517006430323754,11133.083332709566,11084.5666730935,2.3462374969386698e-32,-22169.132999372745,1.0177456875609518e-30,0.0,False
145823,52.2084400037029,98000.9166660952,96702.93644731326,4.552503866532605,-194647.09216953823,1241.2195972203167,-1250.3246049533818,False
133481,48.47488054130825,11123.416666042358,11074.942132616701,3.168648329225736e-32,-22149.883918117754,-1.8047650579475194e-30,-0.0,False
184859,63.4919966356172,69693.91666621587,65370.26307609902,87.0251567824943,-134913.66258889675,4173.136701765654,-4347.187015330642,False
121313,44.69682147518714,10109.41666597974,10064.720220941368,5.058574738346639e-34,-20129.44006544592,3.2374878325418493e-32,-0.0,False
137537,49.947834341338265,11461.41666606077,11411.469168598558,8.418355005705412e-33,-22822.938000317983,0.0,-0.0,False
162209,57.265594279952936,13517.416666152927,13460.151365732596,9.085488767231683e-33,-26920.30243760557,8.893090181572658e-31,0.0,False
141853,51.14856038446904,11821.083332745871,11769.935101340534,7.294627586297714e-32,-23539.869873701937,-4.654708356550328e-30,0.0,False
104933,39.820219642668725,8744.41666587251,8704.596868721805,3.004942453810389e-32,-17409.193314951644,9.135025059583583e-31,0.0,False
190829,65.54244649101854,15902.416666229976,15836.874476513385,1.4537561732095038e-33,-31673.74869625234,-1.1048546916392229e-31,-0.0,False
133447,48.46253329807524,44609.58333270886,41842.9616711395,57.514139079521286,-86346.56833147074,2660.645336395874,-2775.673614554916,False
160163,56.543290351945394,29475.916666146364,29419.212480748673,4.0274045573280486e-07,-58838.58585614035,0.16119225653497568,-0.16119306201588715,False
111143,41.86318343890588,70270.91666591688,62844.68545957694,238.08712050664502,-132835.65182154826,7146.28130427916,-7622.45554529245,False
104999,39.8452649463366,116990.91666587301,109769.43283829208,123.24662984434919,-226597.25760937438,7058.392355016626,-7304.885614705326,False
154087,54.78000192542342,59065.583332792514,54494.6736133668,116.0468501900346,-113389.43009404386,4400.083174496082,-4632.176874876152,False
135497,49.20699951337861,11291.416666051648,11242.210008489339,4.733569066619545e-33,-22484.41967502761,1.9950261822240425e-30,0.0,False
137639,49.62911967185556,346710.9166660612,278650.38582221826,3851.067324960331,-621460.6060436474,64159.83473826202,-71861.96938818268,False
182641,63.15839040820833,15220.083332877064,15156.925208929695,1.1131492539877236e-31,-30313.850151398554,-5.741856450420258e-30,0.0,False
147949,52.9695941786299,12329.083332770077,12276.11405626855,8.361616162959319e-33,-24552.227794859995,-1.6267910706288585e-30,-0.0,False
147787,52.91159465544476,16804.58333276946,16799.013858488903,0.12416491894233758,-33550.56143168398,-47.46596726849544,47.21763743061075,False
180779,62.514504713115755,50033.916666205696,45107.0855972042,182.06072879686246,-94896.42702989992,4682.256104696867,-5046.377562290591,False
147827,52.925915525296176,17079.916666102945,16799.64892170555,2.780747020884901,-33823.85892526233,224.56139979048683,-230.12289383225664,False
186793,64.15624616231935,15566.083332887207,15501.927349047393,1.7928524135818674e-32,-31003.85443577228,-1.3351860883693327e-30,0.0,False
104779,39.76178060207567,14660.583332538008,15343.388236517469,20.767478964586296,-29943.44230948882,-743.3337404331952,701.7987825040228,False
100847,38.55850682473549,94252.91666584033,84476.37580995668,293.01728132508197,-178397.7166876472,9444.965504038495,-10031.000066688657,False
137771,49.67671486282454,29705.9166660618,28482.532629182224,19.531121983583393,-58119.24145839761,1154.1765387595888,-1193.2387827267555,False
137587,49.96599205959478,13490.583332727656,12963.73317876858,31.966597261284793,-26372.38392217536,444.91790139489706,-508.85109591746664,False
115019,43.00337327519359,20193.91666594215,20219.959725845332,0.11197815885528374,-40370.76104035343,-69.15802009740383,68.93406377969328,False
154027,54.758671356907264,17596.583332792303,17861.04833547735,5.1787452369652485,-35397.694251675784,-324.40211197343365,314.04462149950314,False
111149,41.865443358893124,9262.416665916922,9220.551624421125,6.126888619642538e-32,-18441.102846979156,2.5277213214260785e-30,-0.0,False
162287,57.29313079520712,143844.91666615318,123143.62836317062,889.5194660172787,-266041.73243251134,19754.47599988845,-21533.514931923008,False
123217,45.39832360841175,10268.08333265702,10222.685379668566,1.6481034347697513e-33,-20445.370388717172,5.300899956559437e-31,-0.0,False
149939,53.305348847156985,48975.91666611088,45639.61803509455,77.38367518108895,-94484.84567717722,3205.6099226720894,-3360.377273034268,False
184693,63.43498245968057,15391.083332882134,15327.64861572762,1.2095293108206912e-31,-30655.29696615008,2.9319846798230415e-30,-0.0,False
135727,49.290525001075686,29535.583332719354,27987.931335319292,32.13183553590593,-57442.092307501654,1466.2299782346931,-1530.4936493065047,False
199153,67.94079084895584,16596.083332914895,16528.14278978171,1.1763968934147306e-32,-33056.28533184765,-1.743544027292569e-30,-0.0,False
176467,61.442798967968635,16226.5833328611,16792.765261825374,54.07039160614482,-32903.83540411236,-681.6948456438838,573.5540624315943,False
111031,41.82099826624034,44973.58333258279,42244.28415180534,52.54419554911463,-87123.50229057278,2634.934389252273,-2740.022780350502,False
160117,56.527050870793836,13343.083332812881,13286.556579641116,2.95803305845786e-31,-26573.112861583206,-5.0912151230689854e-30,0.0,False
193073,65.8666219743856,16089.41666623505,16023.550299777184,1.8984929912256458e-32,-32047.100344037844,3.6139517863741524e-30,-0.0,False
112979,42.24067081913221,27103.916665929068,25186.960177303685,52.49211294566381,-52196.14405946796,1822.2241031648196,-1927.2083290561475,False
110969,41.797645760294536,9247.416665915705,9205.61942267036,1.536695320370766e-32,-18411.238442825772,5.201904158874924e-31,-0.0,False
133559,48.503206570071434,360410.9166660427,295144.20768951456,3366.852367669486,-652139.7687813177,61851.35374920169,-68585.05848454067,False
164341,57.616755882915456,13695.083332826258,13637.466869019016,3.488639153558954e-32,-27274.933445962357,-1.025401493431254e-30,-0.0,False
100693,38.499626780499554,8391.083332505736,8352.58414269719,5.729194077763173e-32,-16705.16784842243,6.572358489207565e-31,0.0,False
195127,66.56733620766411,42829.58333290626,42416.14074718707,1.1396225597296228,-85178.01712132593,345.7358797786196,-348.01512489807885,False
133499,48.48141731715569,26749.91666604244,26712.360315866434,0.0019089248538027728,-53413.79365566687,-10.926628997149152,10.922811147441546,False
104891,39.80428172232651,29765.91666587219,28714.16625848061,12.478558861414372,-58427.800083769056,999.4679894689799,-1024.4251071918086,False
131413,48.06844638618275,10951.0833326992,10903.015236354575,3.065516522375497e-33,-21806.0301226676,-5.853220609910715e-31,-0.0,False
193013,65.84615320504176,16084.416666234916,16018.57076862582,3.1224087858813626e-34,-32037.14128165569,1.1590381413191617e-31,0.0,False
100733,38.514920298287116,8394.416665839397,8355.902182339547,1.2359273375957445e-31,-16711.803927880657,-2.0568370202556464e-30,0.0,False
123449,45.48380077134016,10287.416665991625,10241.933235143728,3.6340082696159033e-32,-20483.86610036401,3.4380878237757416e-30,0.0,False
106877,40.25638094337305,8906.416665886954,8866.160702869633,5.279093640537536e-32,-17732.320987813215,-3.54383600869418e-30,0.0,False
105019,39.852854432362335,12720.583332539825,12525.840531083473,1.541376354743718,-25205.029632836184,153.3489928152342,-156.43174552472163,False
117239,43.51225820469223,116698.91666595587,112189.1472558025,47.63732676777114,-228796.9143367859,4418.620211855544,-4513.894865391085,False
199103,67.92373353719249,97816.91666624813,96424.78191245956,5.441602822296333,-194168.33324234816,1318.769665207074,-1329.6528708516666,False
190807,65.53489039344801,32029.583332896593,33291.949752940185,26.26118106901247,-65229.73701437429,-1354.1622347020182,1301.639872563993,False
158077,55.80686523489028,13173.083332806164,13117.27676911214,7.46878909023725e-34,-26234.55323668342,-2.257932870227514e-31,0.0,False
100799,38.540154602937136,243624.91666583993,203061.11657077877,1914.2432431995308,-444733.24983881623,38611.01713377112,-42439.50362017019,False
117307,43.537495379028734,10736.583332622946,10520.669559300308,8.51216682055198,-21205.203229723673,163.8644975735451,-180.8888312146491,False
156151,55.126925358838506,55037.58333279966,51234.6928308973,87.50311066956984,-106129.64612766853,3660.260771134095,-3835.266992473234,False
152123,54.08178136493295,26365.916666118865,25202.070808086075,23.452793864873026,-51490.452898975134,1086.3115939547654,-1133.2171816845116,False
170369,59.319598631533935,14197.416666177533,14138.097351243978,5.027102948893471e-32,-28276.19441878997,2.6045180992362363e-30,-0.0,False
113093,42.283292420260274,9424.41666592981,9382.133771412287,2.652033175877286e-32,-18764.26714492184,9.638994654052752e-31,-0.0,False
158269,55.87464740817251,13189.083332806804,13133.20898657369,5.283583957392705e-32,-26266.417671972322,-2.789732329503348e-30,0.0,False
135671,49.270188360412256,233146.91666605245,194676.30205520295,1825.407706935213,-425948.54082595976,36595.93705706639,-40246.752470936815,False
195137,66.57074766950281,16261.416666239616,16194.846171383979,2.533778285809066e-31,-32389.6920899541,-1.4564532961391371e-29,-0.0,False
151939,54.016367631311795,16142.583332784867,16063.414391708453,0.045602107957761984,-32151.935754754064,25.10728286573042,-25.19848708164595,False
154057,54.769336641153686,12838.083332792408,12783.3143033969,3.842519429015427e-33,-25566.628299548156,-3.747371328868379e-31,0.0,False
113147,42.30348160002382,15053.91666593016,15205.54538135663,1.6433269600045226,-30215.515238726763,-195.57512627366253,192.28847235365348,False
195203,66.59326331767186,29955.916666239762,29610.85446891925,1.4307837215919652,-59498.747088119766,277.0384030096363,-279.89997045282024,False
186959,64.21326034357116,323604.91666622093,280908.76382897067,1586.975465205917,-602862.491769642,41044.964373790404,-44218.91530420223,False
180617,62.458484585494254,15051.416666205285,14988.958451066594,3.0234841574030802e-30,-29977.916632686392,-2.0759980994614164e-29,-0.0,False
156157,55.129043551456554,13013.083332799682,12957.954594496636,3.375228982757992e-31,-25915.90888374486,2.669941472889702e-30,-0.0,False
154247,54.83688344192085,63478.91666612641,60111.036102745136,56.0534189096463,-123479.06246652,3256.9905678968694,-3369.0974057161625,False
192971,65.83182506653046,40729.91666623482,40814.39421852382,0.22844951281332637,-81478.2506101793,-150.53757121676097,150.08067219113434,False
119503,44.352507793015036,39887.583332636,38506.36451935499,15.271797208633098,-78334.32354698936,1321.5948876283855,-1352.138482045652,False
143953,51.53893950176492,11996.08333275444,11944.544719748195,5.391052902554397e-32,-23889.089113000875,-2.4410100761498004e-30,-0.0,False
141773,51.11971480296383,11814.416666078872,11763.297280440676,3.703870531564012e-34,-23526.594231716586,2.777902898673009e-31,-0.0,False
184829,63.48169286885003,15402.416666215799,15338.935238456897,1.4534238684319603e-32,-30677.870211803856,1.3288446797092208e-31,-0.0,False
197261,67.29534219377452,16438.416666244215,16371.121574142147,2.3214026022534775e-31,-32742.242898192595,3.4654431191535165e-31,-0.0,False
142031,51.21274180406702,172636.91666607995,154388.10421194127,546.2198363024203,-326427.5882999147,17651.380204599,-18743.819877203845,False
103171,39.15158605497998,14222.583332525614,14567.411321371517,6.338336893055452,-28744.504730949102,-390.3174820864688,377.64080830035783,False
156241,55.158698248204004,13020.08333279997,12964.92493963606,5.5084662965626835e-33,-25929.849574187825,-4.078425242317782e-31,0.0,False
138053,49.7783955001538,11504.416666063034,11454.638608597383,1.9265624603575853e-31,-22909.27687916027,6.939962333745899e-31,-0.0,False
141971,51.191107617570374,28991.91666607969,29005.748851999622,0.06147653053893498,-57946.412933931206,-65.0844413623372,64.96148830125934,False
176849,61.155498037999116,14737.416666195455,14676.261443345185,1.3052322238203236e-31,-29352.522611502634,3.56732508147334e-30,-0.0,False
111253,41.595364923456856,9271.08333258429,9229.488372144438,4.1769271676273185e-36,-18458.976339805275,-1.176222690403853e-32,0.0,False
187141,64.27576986806844,15595.083332888036,15530.807824854668,8.981144376493677e-33,-31061.615387874634,-3.537189169819048e-31,-0.0,False
123719,45.58327850734163,172718.9166659931,149016.7326395919,930.5653552690476,-320759.5006718086,22726.035761740957,-24587.16647227905,False
189011,64.91803808771444,37951.91666622578,36723.09719304171,15.668041550263023,-74594.4277796295,1148.233652790302,-1179.5697358908278,False
150169,53.38711600171214,12514.083332778402,12460.696531977183,3.0042559350738813e-31,-24921.39274875387,-9.13559373847881e-30,0.0,False
172751,60.14896280010342,378004.91666618426,314621.48856136063,3026.8349195960673,-689539.4213451487,60296.44450221368,-66350.11434140582,False
146249,52.36095724529511,12187.416666096862,12135.056030221353,5.957908904376664e-32,-24270.111739072923,-1.1657768251111537e-30,0.0,False
141907,51.16803115210315,16050.583332746095,15440.485929874287,19.81956905920475,-31420.081662409073,539.1101315144431,-578.7492696328526,False
197381,67.3362797392642,16448.416666244473,16381.080636444867,1.739725173691704e-32,-32762.16102295007,5.249563733716015e-31,-0.0,False
103069,39.11287969138235,8589.083332524813,8549.970882966154,7.007881208573041e-32,-17099.94133579959,-5.980058631315662e-31,0.0,False
135893,49.35080861515187,11324.41666605344,11275.066198392893,2.7778404595912297e-33,-22550.13205583118,4.543312396131433e-31,0.0,False
172877,60.192833451815424,14406.416666184628,14346.224112315063,2.3809690414495115e-31,-28692.447945047876,-2.1172013120598217e-30,-0.0,False
123553,45.52211812108665,10296.083332658858,10250.561584149837,4.836259377043215e-32,-20501.12279868761,3.62618276303826e-30,0.0,False
178951,61.882376384783036,65537.58333286765,68561.82198463942,45.65161769006858,-133991.87132343222,-3131.772373891313,3040.469138511175,False
182867,63.23654195179641,35119.916666210964,33589.11663406705,28.13117195407249,-68617.66558637215,1439.4325843695635,-1495.6949282777089,False
121609,44.80587851757646,10134.083332648077,10089.27782965106,5.549962132768611e-32,-20178.555283781563,3.608356332669878e-30,0.0,False
197339,67.32195159832179,49933.91666624438,47884.863846542496,30.21843750395972,-97721.24012368463,1951.5126805924258,-2011.9495556003455,False
170837,59.48254674673753,14236.416666178873,14176.934402352936,4.50857016357106e-31,-28353.868521785073,1.5785804433958214e-29,-0.0,False
193189,65.9061949285899,16099.083332901977,16033.177393336478,1.88611560215229e-31,-32066.354531309862,2.355344361712128e-30,0.0,False
166487,58.369120264155654,159034.91666616613,145872.14668198983,309.9034303895298,-304538.7907975023,12794.497721833417,-13414.304582612476,False
107351,40.43491449114612,303794.91666589037,242975.0068296839,3503.7731482169715,-543225.7154328662,57275.70218957915,-64283.248486013086,False
162523,57.37644640628765,16352.583332820586,16951.619235791874,34.430496643483046,-33212.39562556269,-690.842552729186,621.9815594422198,False
125527,46.249410991820696,43221.58333266946,40284.44826458833,66.7533871683849,-83393.02879909759,2824.1326337205796,-2957.63940805735,False
197389,67.33900890897007,16449.083332911156,16381.744573931717,2.3119707374643137e-32,-32763.488897933898,-1.1699973125955768e-30,-0.0,False
184999,63.54008088071476,119745.58333288287,109115.24242093414,282.0338033326135,-228515.2518696037,10284.76729260174,-10848.834899266969,False
187223,64.30393350014631,91226.91666622156,91876.02860357692,1.6746288364858886,-183036.96670746183,-715.0902379719718,711.7409802989998,False
125711,46.317203244374234,257484.91666600376,217270.30879663595,1781.0562988221407,-472927.85196057317,38387.234730568496,-41949.347328212774,False
172633,60.10787758686481,14386.083332850614,14325.97573524117,5.83564300217367e-33,-28651.951190504915,-1.1333221168359348e-30,-0.0,False
193243,65.92461682112707,19584.583332902097,18826.958736962886,38.26880160438862,-38307.348651439475,653.4314328054274,-729.9690360142046,False
182953,63.26628103496801,15246.083332877843,15182.8173178493,7.141988047704322e-33,-30365.63436969218,-1.1830493142550217e-30,0.0,False
101209,38.696913170466836,8434.083332509954,8395.386854083597,4.459619479698905e-32,-16790.77327342308,7.2872080008697e-31,0.0,False
129629,47.41590171337049,10802.416666023806,10755.001119169392,8.274918380420029e-32,-21510.001883479825,-7.7501674587348555e-31,-0.0,False
164623,57.715622026209644,37743.583332827126,37732.17808473744,0.022295101450588193,-75418.0235004369,-46.3323774626258,46.287787259724624,False
109229,41.142269084396645,9102.416665903744,9061.274805746294,7.734956496518987e-33,-18122.54920256564,4.2180685841372175e-31,0.0,False
127709,46.71361163264128,10642.416666014142,10595.703414575473,4.759713031511059e-31,-21191.406468956975,9.551362202072258e-30,-0.0,False
131927,47.91053894120543,148634.91666603502,129372.75383706893,721.8961435331495,-277237.86382062966,18492.35649769614,-19936.14878476244,False
125617,46.28257024559258,10468.083332669941,10421.801125963353,6.888418652539751e-34,-20843.601888387697,2.5539405983485314e-31,0.0,False
135781,49.31013533325385,11315.0833327196,11265.773538622192,1.3265416220776303e-33,-22531.546736008542,9.368128420741334e-32,0.0,False
127837,46.76043096637992,10653.08333268146,10606.323261548398,1.8032715329170493e-32,-21212.64616326348,-1.0700207241679973e-30,-0.0,False
162529,57.378564599805735,13544.083332820604,13486.705061501843,1.534386258336367e-31,-26973.409829722645,-2.2445878979091998e-30,0.0,False
183059,63.302936184154994,28023.91666621144,30274.43537148833,96.27806295509681,-58138.77103856052,-2410.0994385637523,2217.54331265356,False
133733,48.56639540431694,11144.416666043535,11095.850617100783,3.007485439895761e-32,-22191.70088774,-3.387254189561029e-30,-0.0,False
154291,54.852525859073296,16338.583332793229,15770.691490308336,20.439529330968814,-32033.98276791152,492.6000940745211,-533.4791527364587,False
131933,47.912717866117454,10994.416666035033,10946.50429935736,3.120478676565232e-34,-21893.008247526275,2.3258982525813047e-32,-0.0,False
148193,53.05695148659007,12349.416666104336,12296.360031771792,1.1601948498304218e-31,-24592.71974638954,-5.5710257203568905e-30,-0.0,False
158489,55.95231448281273,13207.416666140867,13151.464652415048,1.613608513279564e-33,-26302.929004073103,-9.884504721346816e-31,-0.0,False
105143,39.89990924640339,110522.9166658741,96365.47008596842,526.8691520790107,-206321.61769051707,13590.6779402284,-14644.416244386419,False
115303,43.10955344082332,25233.5833326106,26818.155246113292,40.31566328941573,-51968.313361993656,-1667.9967399567606,1587.365413377929,False
144223,51.63560534294361,39907.58333275552,38031.78208386778,30.84612082718044,-77856.88369045319,1793.3198486019105,-1855.0120902562712,False
142049,51.2192320600389,11837.416666080015,11786.197762545184,2.3213305873700385e-31,-23572.395196565154,-7.403579281977532e-30,-0.0,False
142007,51.20408812945431,137858.91666607984,125528.27279488022,314.64173280270705,-263021.34364002786,11964.798378889825,-12594.08184449524,False
176921,61.18039586782906,14743.416666195646,14682.236545403555,5.441835107618424e-31,-29364.472815731373,1.1892400625429531e-29,0.0,False
154213,54.82479611960992,12851.083332792956,12796.258843608186,4.4021356404618755e-33,-25592.517380281533,-5.759949922453227e-31,-0.0,False
137957,49.743780814788515,11496.416666062614,11446.673223517559,1.4369728176313476e-33,-22893.34610876538,2.6390318181194837e-31,0.0,False
121531,44.77714051273077,12528.583332647637,12710.965099271374,5.132801412468558,-25189.638489993813,-232.29133278736296,222.0257299624258,False
156511,55.254016917511905,125267.58333280089,106210.40884328677,880.6324891695647,-230542.1056700005,18121.288287985037,-19882.55326632416,False
109159,41.1159033603252,29545.58333256992,29469.55201417439,0.014917070362862935,-58974.004526313634,34.90090715402404,-34.93074129474977,False
150299,53.433332220157645,37173.916666112214,33980.36094528806,106.93522225457912,-70993.90905692555,3033.1874812772726,-3247.0579257864315,False
127717,46.71653784097884,10643.08333268085,10596.367155011278,5.071108813880431e-35,-21192.733949851146,4.868264461325214e-33,0.0,False
150203,53.39920332033705,20085.91666611186,19330.314740765363,17.088808260041706,-39345.743395296835,685.1142288952686,-719.291845415352,False
123499,45.502222574037575,19316.583332658563,17884.71929827697,57.770625016385345,-37098.02978334512,1328.5915565648465,-1444.1328065976172,False
164707,57.74507151603212,15750.583332827384,16250.173213855325,33.83373129886345,-31909.177743867815,-591.1683924161885,523.5009298184617,False
101051,38.6365037695763,17069.916665842,17397.72022051169,3.801208794899988,-34425.19917378921,-370.2408318103015,362.63841422050143,False
183067,63.30570261051598,18976.583332878126,18580.696382169237,7.783410493414872,-37486.19060194343,324.7981034457372,-340.36492443256685,False
185063,63.56206225000311,154550.91666621636,137671.54698356419,541.3519035027889,-291617.5496840278,16274.45598167408,-17357.15978867966,False
178799,61.82981429436419,322924.9166662006,278548.2473766749,1719.9951497522159,-599691.3390788288,42594.844597665615,-46034.83489717005,False
150209,53.401336376568295,12517.416666111883,12464.015644851874,1.7964060837703027e-33,-24928.030974587196,7.3088064665397465e-31,-0.0,False
109297,41.167881502387125,9108.083332570885,9066.915859741031,1.3091495480741173e-34,-18133.831310809528,1.5233740195771545e-31,-0.0,False
187237,64.30874192514526,15603.083332888265,15538.774852663573,4.261817603352447e-32,-31077.549443626696,1.2193812248650764e-30,-0.0,False
162601,57.403982922085994,13550.083332820832,13492.679643049923,6.0448220858006715e-31,-26985.35899294867,-1.0019618766679673e-29,0.0,False
156353,55.19823784414116,13029.416666133684,12974.218733155301,3.7973228596600834e-32,-25948.437161444843,2.7635442184630698e-30,0.0,False
164471,57.66233247358293,353594.91666616,300054.7727330552,2287.745614109546,-651304.281452632,51194.73627836652,-55770.22750658561,False
150373,53.45963991394451,12531.083332779155,12477.624007638098,5.075901346878527e-32,-24955.247700503314,2.4173554333859077e-30,-0.0,False
187127,64.27096144308943,260618.91666622134,218470.81718549406,1981.1469057057052,-477044.31598456664,40102.68187543269,-44064.975686844096,False
187189,64.29225589658968,15599.08333288815,15534.791338759116,4.718293302058233e-31,-31069.582415750672,-5.553485449778886e-30,0.0,False
113513,42.44031937873038,9459.416665932536,9416.976742984298,7.640949576013881e-32,-18833.9530895381,-2.2679224248806417e-30,-0.0,False
109303,41.17014142163678,36333.583332570925,34901.53252502599,18.23327125984075,-71175.71244491545,1372.6478035135488,-1409.11434603323,False
189127,64.95787932655348,41681.58333289271,40354.02618522886,15.761416446210315,-81954.89022234884,1246.838110976278,-1278.3609438686988,False
172663,60.118322980036346,44317.5833328507,41815.987871128345,51.93199317625787,-86021.52088782274,2389.5454254948227,-2493.409411847338,False
107209,40.38142975571628,8934.083332556036,8893.702319432155,4.898304212147058e-31,-17787.404222232475,-1.5294583818776752e-29,0.0,False
154423,54.89945311082936,34477.58333279369,36324.964321830426,40.11809284987162,-70707.5301086634,-1942.3982284799908,1862.1620427802472,False
135929,49.363882170145914,11327.416666053601,11278.053124747763,5.1736021876881086e-33,-22556.10590863122,4.312137265273065e-31,0.0,False
115321,43.11628316979048,9610.083332610713,9566.967439656182,1.1759502365991859e-34,-19133.9344890971,-1.657876024470925e-31,0.0,False
193387,65.9737418680873,20876.583332902417,22134.90995047426,81.15007347395552,-42864.36946803463,-1405.4501778122506,1243.1500308643397,False
166601,58.409087433434955,13883.41666616647,13825.0078668466,8.612772620814531e-31,-27650.015445579636,-2.2697189024264178e-30,-0.0,False
119417,44.320590179912095,9951.416665968833,9907.09645541114,8.709865475242711e-34,-19814.19253120006,1.7262391445126195e-31,-0.0,False
164663,57.729645592772904,74730.91666616059,71945.11882417528,31.19848811197503,-146587.10735663114,2696.869999785066,-2759.2669760090157,False
197369,67.33218598470691,16447.416666244444,16380.08473021459,5.852764805909648e-34,-32760.16921047433,9.239564706929364e-31,-0.0,False
105211,39.92571349976194,12992.583332541275,13158.777452466611,2.4544044566735237,-26108.980667051444,-208.5738165061649,203.66500759281786,False
125753,46.332677563109954,10479.416666003992,10433.084351586722,1.0126724401776348e-31,-20866.168340027594,2.3567649516861317e-30,-0.0,False
179051,61.91695670764073,56945.91666620125,53610.76083932508,66.34641085453555,-110428.41413796414,3206.89273111742,-3339.5855528264924,False
150221,53.40560248903384,12518.416666111929,12465.011378714278,1.63580859114514e-32,-24930.022442337176,3.592971296053704e-31,-0.0,False
131711,48.17744769512314,292936.91666603397,242251.23582157522,2503.90019626508,-532636.0748436489,48133.60354974816,-53141.40394227831,False
125687,46.308360776561635,77554.91666600364,70938.78653384406,169.25492939928094,-148278.13990967185,6400.567205320282,-6739.077064118845,False
142189,51.269711829067816,11849.08333274726,11797.813949119927,7.456514798418184e-33,-23595.62757003812,-1.3786267360630954e-30,-0.0,False
150329,53.44399750140419,12527.416666112327,12473.972983475938,7.577703411948278e-32,-24947.945652086863,8.100648218838774e-30,0.0,False
119549,44.36958000483577,9962.416665969602,9918.047465167827,2.815768041063684e-31,-19836.094551132595,1.2918218969754537e-31,-0.0,False
178817,61.83603875241961,14901.416666200641,14839.580899607321,1.7077703817871182e-31,-29679.16152705555,3.632033501203865e-30,-0.0,False
191353,65.72241899879849,15946.083332897839,15880.361169970309,8.406001556471853e-32,-31760.722083869357,-1.7638822938170445e-31,0.0,False
140143,50.53198612586505,40239.5833327387,38882.74838841362,15.288369790803776,-79056.51136523565,1291.014921401688,-1321.5916609832957,False
176951,61.190769963618415,282034.9166661957,248358.78547121305,1129.0643127167934,-529203.4470547283,32485.876387331362,-34744.00501276495,False
187129,64.2716483609434,15594.083332888007,15529.811946378553,2.125987284985749e-34,-31059.62363090562,-5.805362612867752e-31,-0.0,False
